circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Mangorange S.O,643220,PO,Delivery,THE NILGIRIS,TAMIL NADU,11.34945,76.802858
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Masinagudi S.O,643223,PO,Delivery,THE NILGIRIS,TAMIL NADU,11.34945,76.802858
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Pandalur S.O,643233,PO,Delivery,THE NILGIRIS,TAMIL NADU,11.4,76.1
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Stone House Hill S.O,643002,PO,Delivery,THE NILGIRIS,TAMIL NADU,11.24,76.42
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Yellanhalli S.O,643243,PO,Delivery,THE NILGIRIS,TAMIL NADU,11.378285,76.742614
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Devala SO,643270,PO,Delivery,THE NILGIRIS,TAMIL NADU,11.492,76.382
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Anaimalai S.O,642104,PO,Delivery,COIMBATORE,TAMIL NADU,10.5814,76.9334
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Sholayar Nagar S.O,642125,PO,Delivery,COIMBATORE,TAMIL NADU,10.3016,76.8774
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Angalakurichi S.O,642007,PO,Delivery,COIMBATORE,TAMIL NADU,10.53,76.996
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Komaralingam S.O,642204,PO,Delivery,TIRUPPUR,TAMIL NADU,10.4883,77.3513
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Krishnapuram S.O (Coimbatore),642111,PO,Delivery,TIRUPPUR,TAMIL NADU,10.5593,77.3375
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Valavadi S.O,642132,PO,Delivery,TIRUPPUR,TAMIL NADU,10.5522,77.1803
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Belur S.O (Salem),636104,PO,Delivery,SALEM,TAMIL NADU,11.6699167,78.1145833
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Sendarapatti S.O,636110,PO,Delivery,SALEM,TAMIL NADU,11.38,78.9
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Hasthampatti S.O,636007,PO,Delivery,SALEM,TAMIL NADU,11.6643315,78.1584223
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Karipatti S.O,636106,PO,Delivery,SALEM,TAMIL NADU,11.6668247,78.2847759
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Koottathupatti S.O,636139,PO,Delivery,SALEM,TAMIL NADU,11.7159673,78.3173885
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Mullur S.O,636203,PO,Delivery,SALEM,TAMIL NADU,11.5447546,78.142003
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Salem Collectorate S.O,636001,PO,Non Delivery,SALEM,TAMIL NADU,11.6560927,78.1566872
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Salem Extension S.O,636007,PO,Non Delivery,SALEM,TAMIL NADU,11.6673761,78.1516751
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Attanur S.O,636301,PO,Delivery,NAMAKKAL,TAMIL NADU,11.497478,78.134564
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Chamrajpet S.O (Salem),636451,PO,Delivery,SALEM,TAMIL NADU,11.839262,77.945598
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Gonur S.O,636404,PO,Delivery,SALEM,TAMIL NADU,11.819752,77.855551
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Jagir Ammapalayam S.O,636302,PO,Delivery,SALEM,TAMIL NADU,11.679148,78.117719
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Jalakantapuram S.O,636501,PO,Delivery,SALEM,TAMIL NADU,11.696659,77.879466
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Mangalapuram S.O,636202,PO,Delivery,NAMAKKAL,TAMIL NADU,11.567371,78.379146
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Mecheri S.O,636453,PO,Delivery,SALEM,TAMIL NADU,11.832717,77.943204
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Mohan Nagar S.O (Salem),636030,PO,Delivery,SALEM,TAMIL NADU,11.667196,78.050066
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Muthunaickenpatti S.O,636304,PO,Delivery,SALEM,TAMIL NADU,11.713331,78.031975
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Namagiripettai S.O,637406,PO,Delivery,NAMAKKAL,TAMIL NADU,11.456508,78.272817
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Omalur S.O,636455,PO,Delivery,SALEM,TAMIL NADU,11.745454,78.045838
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Pannapatti S.O,636305,PO,Delivery,SALEM,TAMIL NADU,11.829125,78.071979
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Raman Nagar S.O,636403,PO,Delivery,SALEM,TAMIL NADU,11.816762,77.841934
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Salem Camp S.O,636456,PO,Delivery,SALEM,TAMIL NADU,11.795245,77.815242
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Ambur S.O,635802,PO,Delivery,Tirupathur,TAMIL NADU,12.786077,78.721397
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Gudiyattam South S.O,632602,PO,Non Delivery,VELLORE,TAMIL NADU,12.939359,78.859527
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Thuthipattu S.O,635811,PO,Delivery,Tirupathur,TAMIL NADU,12.800013,78.709928
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Vadapudupet S.O,635812,PO,Delivery,Tirupathur,TAMIL NADU,12.834463,78.781089
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Kethandapatti Sugar Mills S.O,635815,PO,Delivery,Tirupathur,TAMIL NADU,12.620767,78.564316
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Newtown Vaniyambadi S.O,635752,PO,Delivery,Tirupathur,TAMIL NADU,12.67396,78.625414
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Pudupettai S.O,635651,PO,Delivery,Tirupathur,TAMIL NADU,12.53029,78.510315
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Tirupattur TNHB S.O,635601,PO,Non Delivery,Tirupathur,TAMIL NADU,12.485615,78.556674
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Dalavoipatnam SO,638672,PO,Delivery,TIRUPPUR,TAMIL NADU,10.6756667,77.4842778
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Pallikalipalayam SO,641665,PO,Delivery,TIRUPPUR,TAMIL NADU,11.037418,77.393062
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Sankarandampalayam SO,638706,PO,Delivery,TIRUPPUR,TAMIL NADU,10.833369,77.586031
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Punjai Puliampatti SO,638459,PO,Delivery,ERODE,TAMIL NADU,11.352088,77.168617
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Kettanur SO,641671,PO,Delivery,TIRUPPUR,TAMIL NADU,10.915546,77.263196
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Kumarnagar SO,641603,PO,Non Delivery,TIRUPPUR,TAMIL NADU,11.119729,77.333878
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Palladam SO,641664,PO,Delivery,TIRUPPUR,TAMIL NADU,10.999667,77.280742
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Tirupur Cotton Market SO,641604,PO,Delivery,TIRUPPUR,TAMIL NADU,11.094687,77.34838
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Veerapandi SO,641605,PO,Delivery,TIRUPPUR,TAMIL NADU,11.05848,77.352821
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Vijayapuram SO,641606,PO,Delivery,TIRUPPUR,TAMIL NADU,11.088457,77.406004
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Balakrishnapurampudur SO,624005,PO,Delivery,DINDIGUL,TAMIL NADU,10.370696,77.99273
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Dindigul Collectorate SO,624004,PO,Delivery,DINDIGUL,TAMIL NADU,10.6538333,77.6701944
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Kannivadi SO,624705,PO,Delivery,DINDIGUL,TAMIL NADU,10.22,77.49
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Kasipalayam SO Dindigul,624711,PO,Delivery,DINDIGUL,TAMIL NADU,10.6085278,77.5701667
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Reddiarchatram SO,624622,PO,Delivery,DINDIGUL,TAMIL NADU,10.22,77.58
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Sendurai SO Dindigul,624403,PO,Delivery,DINDIGUL,TAMIL NADU,10.386197,78.2526417
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Tadicombu SO,624709,PO,Delivery,DINDIGUL,TAMIL NADU,10.4386965,77.9523517
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Vellodu SO,624307,PO,Delivery,DINDIGUL,TAMIL NADU,10.18,77.57
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Palani East SO,624601,PO,Non Delivery,DINDIGUL,TAMIL NADU,10.45,77.53
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Aloor S.O,629801,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.1945556,77.3630833
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Ammandivilai S.O,629204,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.1438889,77.3201667
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Azhakappapuram S.O,629401,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.1472778,77.5406667
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Colachel S.O,629251,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.1803889,77.2615556
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Kanniyakumari S.O,629702,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.0836667,77.5493056
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Kottar S.O,629002,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.1735,77.4396944
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Manavalakurichi S.O,629252,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.1463056,77.3044167
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Maravankudiyiruppu S.O,629002,PO,Non Delivery,KANNIYAKUMARI,TAMIL NADU,NA,NA
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Nagercoil Collectorate S.O,629001,PO,Non Delivery,KANNIYAKUMARI,TAMIL NADU,8.1957222,77.4266389
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Nagercoil Town S.O,629001,PO,Non Delivery,KANNIYAKUMARI,TAMIL NADU,8.1836667,77.4315278
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Thazhakudy S.O,629901,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.2436667,77.4525278
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Vadasery S.O,629001,PO,Non Delivery,KANNIYAKUMARI,TAMIL NADU,8.1938611,77.4333611
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Vadiveeswaram S.O,629001,PO,Non Delivery,KANNIYAKUMARI,TAMIL NADU,8.1816944,77.4343889
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Vetturnimadam S.O,629003,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.1898889,77.4148056
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Idaikkode S.O,629152,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.3681667,77.1977778
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Kaliakkavilai S.O,629153,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.35025,77.1705833
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Kanjampuram S.O,629154,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.2539722,77.2362222
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Kollangodu S.O,629160,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.3023333,77.1217778
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Kulasekharam S.O,629161,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.3676111,77.2984167
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Mulagumoodu S.O,629167,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.2608056,77.2862778
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Pacode S.O,629168,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.4266111,77.2166389
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Palukal S.O,629170,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.3688056,77.1661667
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Unnamalakada S.O,629179,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.3078889,77.2403889
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Amaravathipudur S.O,630301,PO,Delivery,SIVAGANGA,TAMIL NADU,10.0219173,78.7708889
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Devakottai Road S.O,630005,PO,Delivery,SIVAGANGA,TAMIL NADU,10.0381,78.78403
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Kanadukathan S.O,630103,PO,Delivery,SIVAGANGA,TAMIL NADU,10.9278889,78.9292778
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Periyakarai S.O,630311,PO,Delivery,SIVAGANGA,TAMIL NADU,9.9176944,78.7743056
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Cecri Campus S.O,630003,PO,Non Delivery,SIVAGANGA,TAMIL NADU,10.085092,78.794534
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Nachiapuram S.O,630207,PO,Delivery,SIVAGANGA,TAMIL NADU,10.0796667,78.6701944
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Puduvayal S.O,630108,PO,Delivery,SIVAGANGA,TAMIL NADU,10.1029722,78.8450833
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Senjai S.O,630001,PO,Non Delivery,SIVAGANGA,TAMIL NADU,10.0582778,78.7656389
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Ulagampatti S.O,630410,PO,Delivery,SIVAGANGA,TAMIL NADU,10.321779,78.507798
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,ILAYARASANENDAL S.O,627713,PO,Delivery,TENKASI,TAMIL NADU,9.2053,77.757
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Kadambur S.O (Tuticorin),628714,PO,Delivery,TUTICORIN,TAMIL NADU,8.9769,77.8521
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Kurukkuchalai S.O,628722,PO,Delivery,TUTICORIN,TAMIL NADU,8.9257,78.0747
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Nagalapuram S.O (Tuticorin),628904,PO,Delivery,TUTICORIN,TAMIL NADU,9.2206,78.1035
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,PASUVANTHANAI S.O,628718,PO,Delivery,TUTICORIN,TAMIL NADU,8.9859,77.9343
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Pudur S.O,628905,PO,Delivery,TUTICORIN,TAMIL NADU,9.2826,78.1057
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Kalugumalai S.O,628552,PO,Delivery,TUTICORIN,TAMIL NADU,9.1356,77.6735
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Ilanji S.O,627805,PO,Delivery,TENKASI,TAMIL NADU,8.9457,77.2513
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Sengottai S.O,627809,PO,Delivery,TENKASI,TAMIL NADU,8.9693,77.2398
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Checkanurani SO,625514,PO,Delivery,MADURAI,TAMIL NADU,9.9424167,77.9761667
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Ellis Nagar SO,625016,PO,Non Delivery,MADURAI,TAMIL NADU,9.9126944,78.0994167
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Karupatti SO,625205,PO,Delivery,MADURAI,TAMIL NADU,10.05662,77.90222
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Madurai Railway Divl Office SO,625016,PO,Non Delivery,MADURAI,TAMIL NADU,9.921,78.1080833
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Mudakkuchalai SO,625016,PO,Non Delivery,MADURAI,TAMIL NADU,9.9353056,78.0904167
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Mullipallam SO,625207,PO,Delivery,MADURAI,TAMIL NADU,10.02225,77.9528889
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Palamedu SO,625503,PO,Delivery,MADURAI,TAMIL NADU,10.1033611,78.1106944
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Tiruvedagam SO,625234,PO,Delivery,MADURAI,TAMIL NADU,9.996023,77.987777
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Madurai Bazaar SO,625001,PO,Non Delivery,MADURAI,TAMIL NADU,9.9181111,78.1189722
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Palanganatham SO,625003,PO,Delivery,MADURAI,TAMIL NADU,9.89925,78.0989167
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Peraiyur SO Madurai,625703,PO,Delivery,MADURAI,TAMIL NADU,9.735507,77.790213
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Tirunagar SO,625006,PO,Delivery,MADURAI,TAMIL NADU,9.8815833,78.0584167
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Tvs Nagar SO,625003,PO,Non Delivery,MADURAI,TAMIL NADU,9.95075,78.0965
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Ma Rajaji Hospital SO,625020,PO,Non Delivery,MADURAI,TAMIL NADU,9.92925,78.5396389
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Madras High Court Madurai Bench SO,625023,PO,Delivery,MADURAI,TAMIL NADU,9.953346,78.18628
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Melavlavu SO,625105,PO,Delivery,MADURAI,TAMIL NADU,10.1007778,78.3210833
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Melur SO Madurai,625106,PO,Delivery,MADURAI,TAMIL NADU,10.0333,78.3359
Tamilnadu Circle,Southern Region Madurai,Madurai Division,South Gate SO,625001,PO,Non Delivery,MADURAI,TAMIL NADU,9.0986667,78.1233333
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Alagankulam SO,623512,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.356512,78.965244
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Ervadi SO,623515,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.260879,78.798094
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Marine Fisheries SO,623520,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.275629,79.130658
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Rameswaram SO,623526,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.637008,78.8457
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Sanaveli SO,623538,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.683801,78.868062
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Uthirakosamangai SO,623533,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.31701,78.736913
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Vellayapuram SO,623315,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.833339,79.033389
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Manamadurai Town SO,630606,PO,Non Delivery,SIVAGANGA,TAMIL NADU,9.690057,78.452018
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Sarakeni SO,630411,PO,Delivery,SIVAGANGA,TAMIL NADU,9.85107,78.743453
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Vethiyur SO,630321,PO,Delivery,SIVAGANGA,TAMIL NADU,9.914712,78.676417
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Eriyur SO,630566,PO,Delivery,SIVAGANGA,TAMIL NADU,10.043383,78.510293
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Kandramanickam SO,630204,PO,Delivery,SIVAGANGA,TAMIL NADU,10.152969,78.629786
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Kilapungudi SO,630552,PO,Delivery,SIVAGANGA,TAMIL NADU,9.963937,78.490545
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Sivaganga Collectorate SO,630562,PO,Delivery,SIVAGANGA,TAMIL NADU,9.85819,78.489737
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Sivaganga North SO,630561,PO,Non Delivery,SIVAGANGA,TAMIL NADU,9.850009,78.499991
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Sm Hospital SO,630211,PO,Non Delivery,SIVAGANGA,TAMIL NADU,10.113113,78.596682
Tamilnadu Circle,Southern Region Madurai,Theni Division,Gudalur S.O,625518,PO,Delivery,THENI,TAMIL NADU,11.495654,76.493916
Tamilnadu Circle,Southern Region Madurai,Theni Division,Pannaipuram S.O,625524,PO,Delivery,THENI,TAMIL NADU,9.862589,77.28715
Tamilnadu Circle,Southern Region Madurai,Theni Division,Sillamarathupatti S.O,625528,PO,Delivery,THENI,TAMIL NADU,9.971,77.354
Tamilnadu Circle,Southern Region Madurai,Theni Division,Thevaram S.O,625530,PO,Delivery,THENI,TAMIL NADU,9.896201,77.283567
Tamilnadu Circle,Southern Region Madurai,Theni Division,Uthamapalayam West S.O,625533,PO,Non Delivery,THENI,TAMIL NADU,9.8165,77.3327
Tamilnadu Circle,Southern Region Madurai,Theni Division,Gandamanayakanur S.O,625517,PO,Delivery,THENI,TAMIL NADU,9.920901,77.519429
Tamilnadu Circle,Southern Region Madurai,Theni Division,Periyakulam Bazaar S.O,625601,PO,Non Delivery,THENI,TAMIL NADU,10.0752,77.3302
Tamilnadu Circle,Southern Region Madurai,Theni Division,Theni S.O,625531,PO,Delivery,THENI,TAMIL NADU,10.013765,77.4809167
Tamilnadu Circle,Southern Region Madurai,Theni Division,Usilampatti S.O,625532,PO,Delivery,MADURAI,TAMIL NADU,9.9614167,77.7885
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Ambalavanapuram SO,627425,PO,Non Delivery,TIRUNELVELI,TAMIL NADU,8.7118056,77.4476111
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Cheranmahadevi SO,627414,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.6822222,77.5637222
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Gopalasamudram SO,627451,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.67425,77.6391389
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Pottalpudur SO,627423,PO,Delivery,TENKASI,TAMIL NADU,8.7976667,77.3882222
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Idayangudi SO,627651,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.3134533,77.1815666
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Idindakarai SO,627104,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.1788778,77.7417805
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Kalakad SO,627501,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.5150718,77.5494769
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Kavalkinaru SO,627105,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.2758663,77.5785985
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Mahendragiri SO,627133,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.2822222,77.5679444
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Maruthakulam SO,627151,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.5965278,77.7126944
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Padmaneri SO,627502,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.5425556,77.5697778
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Panagudi SO,627109,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.3246389,77.5772778
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Pettaikulam SO,627654,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.3123056,77.8285556
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Terkukallikulam SO,627113,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.35375,77.6654444
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Vijayanarayanam SO,627118,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.41911,77.790472
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Manur SO,627201,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.8548056,77.6529167
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Samadanapuram SO,627002,PO,Non Delivery,TIRUNELVELI,TAMIL NADU,8.729,77.7433611
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Suttamally SO,627604,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.6996944,77.6329444
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Tachanallur SO,627358,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.7459722,77.7029722
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Tirunelveli Pettai SO,627004,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.7235018,77.6616849
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Ukkirankottai SO,627202,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.9103611,77.6013889
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Mudalur S.O,628702,PO,Delivery,TUTICORIN,TAMIL NADU,8.4182778,77.9480277
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Neivilai S.O,628618,PO,Delivery,TUTICORIN,TAMIL NADU,8.5754444,78.0130556
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Adaikalapuram S.O,628217,PO,Delivery,TUTICORIN,TAMIL NADU,8.7256944,78.2025556
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Kayamozhi S.O,628205,PO,Delivery,TUTICORIN,TAMIL NADU,8.5088333,78.0463611
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Kulasekarapatnam S.O,628206,PO,Delivery,TUTICORIN,TAMIL NADU,8.4059722,78.0518611
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Alagesapuram S.O,628002,PO,Non Delivery,TUTICORIN,TAMIL NADU,8.2094722,78.24275
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Heavy Water Project Colony S.O,628007,PO,Delivery,TUTICORIN,TAMIL NADU,8.7352778,78.1224722
